Ref,Val,Package,PosX,PosY,Rot,Side
"C29","100nF","C_0805_2012Metric_Pad1.15x1.40mm_HandSolder",91.846400,43.712600,0.000000,top
"D1","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",5.892800,51.307200,0.000000,top
"D2","D_Schottky_Small_ALT","D_SMA_Handsoldering",15.748000,69.315800,0.000000,top
"D3","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",5.892800,47.929000,0.000000,top
"D4","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",5.892800,44.601600,0.000000,top
"D5","Power","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",25.984200,64.820000,0.000000,top
"D6","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",19.024600,51.307200,0.000000,top
"D7","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",19.024600,47.929000,0.000000,top
"D8","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",19.050000,44.601600,0.000000,top
"Q1","BSS138","SOT-23",13.411200,51.307200,180.000000,top
"Q2","BSS138","SOT-23",13.411200,47.954400,180.000000,top
"Q3","BSS138","SOT-23",13.436600,44.601600,180.000000,top
"Q4","BSS138","SOT-23",26.619200,51.307200,180.000000,top
"Q5","BSS138","SOT-23",26.619200,47.929000,180.000000,top
"Q6","BSS138","SOT-23",26.619200,44.576200,180.000000,top
